"Cont_Target","tmin_L16","tmax_L17","tmean_L17","ndvi_L0","Agr","Gra","For","Wat","Ope","Par","Edu","Hea","Cem","Mil","Gov","Ind","Com","Tra","Inf.","Vlo","Low","Med","Hig","Vhi","RND","FloodRisk","l_sgpm_L6","uw_L5","vw_L11","rh_L4"
0,21.78302198,39.87624802,30.93408182,0.241,0,0,0,1.075227241,0.753283164,0,2.245669889,0,8.43461097,0,0,0,11.95624586,0,0,0,0,0,75.53495683,0,0.019468484,0.407057385,1.331288934,-3.047808864,-0.268801306,79.66513423
0.520501075,23.48246085,40.61204997,32.09776144,0.201539535,0,0,0,1.834899637,2.095558467,0,1.635431897,0.292009934,0.454061351,0,0.118783325,27.07396355,0.067104706,3.341588097,2.088629644,0,0,39.24593098,20.60514982,0,0.017371417,0.681250864,1.241727499,-2.338952654,-0.678812212,78.50664952
0,23.92215817,38.11273432,31.0780678,0.186,0,0,0,0,0,0,0.28106092,0,0,0,0,0,0,0,0,0,0,99.71893908,0,0,0.018549556,0.65450321,1.331288934,-2.881216109,-0.296013276,79.03892743
0.256724118,23.60200142,41.44467762,32.52642558,0.134758621,0,0,0,0,0,0,2.532903118,0,1.860636573,0,0.684327521,2.333752277,17.27606352,0,0.125073238,0,0,70.64780309,0.221001696,0,0.024183051,1.188200681,1.32824624,-2.638132491,-0.467612799,78.79976126
0,22.8920603,36.18631578,29.59631632,0.266165888,0,0.086932762,6.009965097,0.20690022,2.352314861,13.50033626,0.68130222,0.053903734,0,0,0.702441181,0.780450285,5.593422434,0.136146963,16.81386608,12.64505086,22.29716217,17.92320836,0.216608432,0,0.016556848,0.268418345,1.340047628,-2.382662747,-0.670689046,78.62496257
0.148979411,23.38483574,39.8491605,31.66622921,0.193310345,0,0,0,0,0,0,0,0,0,0,58.68648174,7.135625705,1.323970333,0,0,0,0.336698301,14.02783778,8.334853246,10.15452423,0.016676098,0.169904672,1.331288934,-2.881216109,-0.296013276,79.03892743
0.201338765,23.30836462,40.24411954,31.85131972,0.268361963,0,0,0,4.915760493,19.39634103,2.680749151,0.429557268,0,0.21477279,0,0,30.17833156,2.343342703,0,1.367778079,0,0,31.679438,3.278351799,3.51557763,0.013479422,1.589951591,1.352559198,-3.023698562,-0.297756335,79.09799204
0,23.15954516,38.91560102,31.08546588,0.244466258,0,0,0,0,26.73581643,0,0.193541348,0,5.721616836,0,0,31.14956502,0.629448863,0,0,0,0,1.658764452,30.78546464,3.125776922,0.013235621,0.642971371,1.241727499,-2.338952654,-0.678812212,78.50664952
0,23.25248909,36.04704446,29.73666226,0.261254902,0,0,0,37.43182262,16.88032621,0,0,0,0,0,0,18.07484189,0.017682928,0,0.828452811,0,0,0,25.06235024,1.704524086,0.00717903,1.316164566,1.241727499,-2.338952654,-0.678812212,78.50664952
0,23.43194019,40.7751997,32.15590343,0.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.98295047,0.017049525,0,0,0.020923095,0.544492192,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.93626387,41.68071578,32.86329755,0.281735409,0,0,0,0,0.780856618,0,0,0,0,0,0,21.18599032,0,0.004994252,1.071370761,0,42.26081468,17.95205946,15.87273284,0.871178838,0.021242437,0.379949859,1.331288934,-3.047808864,-0.268801306,79.66513423
0,23.88221161,37.53294237,30.76454796,0.188458333,0,0,0,0,0,0,16.03622711,1.305845746,0,0,0,0,18.96052135,0,0,0,0,59.29472588,0.156226574,0.005053456,0.020588017,0.323868662,1.331288934,-2.881216109,-0.296013276,79.03892743
0.06887828,24.00298341,40.3359412,32.20522099,0.32739,0,0,0,0,6.830536581,0,0,0,0,0,0,0.426002707,1.159964912,0,0.076432997,0.886300711,0,54.3588519,36.19519113,0.066718506,0.018128751,0.832402084,1.311091334,-2.936986245,-0.277544769,79.68798215
0,21.73245978,33.72533262,27.79465444,0.118571429,0,0,0,59.65460124,1.644095159,0,0,0,0,0,0,0,0,0,26.5235204,0,0,0,12.17778321,0,0.010270475,0.884549416,1.241727499,-2.338952654,-0.678812212,78.50664952
0,24.1225034,37.13603019,30.68245376,0.208188506,0,0.361425564,0.772030415,4.451376236,47.09886069,2.468781175,3.078917894,0,0.082103998,0.180039208,2.579762891,5.037537144,16.77622984,4.244605487,0.655700188,0,6.486852112,0.809658144,0.027712712,1.460823625,0.018187002,0.351776492,1.230806438,-2.62893758,-0.305389954,79.58475311
0,22.57898599,37.83204009,30.25911305,0.270894309,0,0,0,0.525985906,17.31109699,0,0.021387388,0,0.075824382,0,0,28.55379453,0.384689546,0,1.408644057,6.315540613,0,36.86556735,8.53747058,0,0.017880488,0.353241736,1.324071071,-2.338426687,-0.679815695,78.50202208
0,23.80528153,40.26952467,32.09919138,0.136466667,0,0,0,8.361725823,0,0,0,0,0,0,0,66.63066986,0,0,0.929477693,0,0,23.94964507,0.128490512,0,0.014687395,0.77784409,1.331288934,-2.881216109,-0.296013276,79.03892743
0,22.48135835,36.93808972,29.73887371,0.283827815,0.010177935,2.804194211,0,0.561913995,6.780848537,0,0.538191298,0,0,0,0,7.265075817,1.622903757,0,0,1.198381325,0,36.04851823,15.80669198,20.38084814,0.025485984,1.357503203,1.484799554,-2.873464644,-0.579477496,79.97086885
0.256132895,24.64890811,33.43828221,29.10275795,0.329385827,16.71050933,0,0,34.29325655,10.8254251,0,0,0,0.434129293,0,0,16.86292637,0,0,0,0,9.377303754,10.33948742,0.021877639,0,0.005549712,0.415744859,1.391026677,-3.476159308,-0.09587285,79.24132958
0,23.03970831,39.27499611,31.17249322,0.206769231,0,0,0,0,0,0,1.100969677,0,0,0,0,0,19.54472137,0,0,0,0,78.18203942,0,0.578728048,0.017307562,0.527223101,1.330768328,-2.839503535,-0.325459348,78.9978078
0,23.08180353,35.7781198,29.49411082,0.2255,0,0,0,0,0,0,40.49865778,1.541152193,20.97225388,0,0.007410863,0,1.563242235,0,4.106031375,0,10.64274497,20.66857798,0,0,0.027757275,0.197731273,1.324471884,-2.338952654,-0.678812212,78.50664952
0,23.31878067,40.98237664,32.19575628,0.144428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136613765,0,0,76.9185679,0.505647617,22.43939652,0.02268478,0.296267736,1.331288934,-2.881216109,-0.296013276,79.03892743
0,20.85414453,34.56853987,27.76593225,0.201888889,0,0,0,17.52330967,9.982660318,0,0,0,0,0,0,0.045385568,0,0,0,0,0,72.44865028,0,0,0.014433311,1.328434034,1.241727499,-2.338952654,-0.678812212,78.50664952
0.15891571,22.05574932,38.83189434,30.46289817,0.075257143,0,0,0,3.856892754,0,0,1.30890912,0,0,0,0.179806159,29.95689781,1.473382652,14.54687387,4.887219064,0,0,0,15.78475453,22.03220324,0.020007261,0.451075669,1.236457275,-2.602337761,-0.4928813,78.76461397
0,22.20835863,37.38160536,29.83341502,0.405507299,0,0,4.024065843,11.93255265,0.046662873,2.793368534,0.311277811,0,0,0,0,0,3.977111285,0,1.637680858,42.55415073,6.109718657,22.20615729,4.401180446,0,0.021723395,0.349581839,1.324471884,-2.338952654,-0.678812212,78.50664952
0,23.56718149,38.04572257,30.89027445,0.241142857,0,0,0,0,0,22.63666353,6.844936993,4.628144153,0,0,21.38397146,0,0,22.42043499,13.01591037,0,0,0,0,0,0.029378808,0.396741976,1.324471884,-2.338952654,-0.678812212,78.50664952
0,22.55160282,40.39242942,31.54560193,0.269653846,0,0,0,0,0.009899125,0,2.388058211,0,1.125349925,0,0,0.16637541,17.48065705,0,0,0.000233712,0,78.77213362,0.057291345,0,0.01991631,0.531637177,1.324471884,-2.338952654,-0.678812212,78.50664952
0,24.08713563,41.29614861,32.70375019,0.151444444,0,0,0,0,0,0,3.339742554,0,0,0,0.802618936,1.035781178,20.68986364,0,0,0,1.459059898,59.85597663,0,0,0.025101124,0.21771113,1.230806438,-2.881216109,-0.296013276,79.03892743
0.352590469,23.48648518,40.30822073,31.93951628,0.144857143,0,0,0,0,0,0,6.565721697,0,0,0,0,25.77069218,6.563761238,0.823082775,12.74032976,0,0,36.86805754,10.66815598,0,0.030110119,0.381407935,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.38809783,36.21996822,29.86405717,0.28025,0,0,0,0,0,0,1.331391287,0,0,0,65.41240196,0,7.152891634,0,0,0,9.985006911,12.21462769,0,0,0.02257899,0.582301992,1.324471884,-2.338952654,-0.678812212,78.50664952
0,23.43781662,40.7377096,32.14016696,0.149,0,0,0,0,0,0,0.240934584,0,0.459061949,0,0,54.00169881,0,0,0,0,0,33.10724087,6.898050239,5.293037558,0.013793075,0.703626053,1.331288934,-2.881216109,-0.296013276,79.03892743
0.166066959,24.0558256,40.08354829,32.1442783,0.1761,0,0,0,7.568143292,0,0,0,0,0.184711719,0,0,4.893048822,1.526929974,0.740489852,0,0,0,85.08667846,0,0,0.026853914,0.705015017,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.4100827,40.284142,31.78934155,0.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.91423696,6.241117519,22.84464552,0.026790929,0.159002088,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.47529653,40.76785214,32.21484883,0.229978723,0,0,0,0,0,24.70991221,8.644195556,0,0,0,28.22230382,13.47324065,13.44312784,0,0,3.956081651,0,7.46512407,0,0.086002993,0.022226219,0.151713098,1.331288934,-2.881216109,-0.296013276,79.03892743
0,24.2038584,41.00821363,32.60903868,0.131,0,0,0,0,0,0,2.575256618,0,0,0,0,8.468140869,9.952801887,0,0,0,0,69.48800099,0,0,0.025099367,0.123911432,1.230806438,-2.881216109,-0.296013276,79.03892743
0,23.91744073,39.96215395,31.9588237,0.119691667,0,0,0,2.587160473,0.783137794,9.538091624,6.421278761,0.20747445,2.015165235,0,4.987083933,18.920479,16.30564845,1.198901523,0,0,1.578728071,15.49426372,7.374552155,0.002203757,0.019675603,1.267925406,1.232217364,-2.881216109,-0.296013276,79.03892743
0,23.69158625,41.00765487,32.40741041,0.114,0,0,0,0,0,0,34.04783294,0,0,0,0,0.580330501,15.49938843,0,0,0,0,0.006131834,49.86615907,0,0.019339517,0.715348278,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.26324585,42.6278914,33.00228244,0.148424242,0,0,0,0,0,0,10.74212007,0,1.083585768,0,0,56.49003943,0,0,0,0,0,19.10206289,6.68981055,0,0.017355723,0.14236277,1.241727499,-2.338952654,-0.678812212,78.50664952
0.192203319,24.22559476,41.07628792,32.68484302,0.109538462,0,0,0,0,0,0,0,0,0,0,0,6.622517176,3.744661183,0,5.612467697,0,0,82.1298818,0,0,0.027439457,0.762452006,1.276183185,-2.881216109,-0.296013276,79.03892743
0,22.76993379,35.59609758,29.21916535,0.273371429,0,0,0,15.54993441,0,0,3.624195889,0,6.861885305,0,0,0,0.029843352,0,0,0,0,51.9905347,0,0,0.011895976,0.493884332,1.241727499,-2.338952654,-0.678812212,78.50664952
0,22.55303459,41.07379942,31.86944937,0.258193548,0,0,0,0,0.000124724,0,0,0,0,0,0,2.196957495,1.121788084,0,0,0,0,85.58968053,11.09144407,0,0.012745062,1.211300778,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.27063452,40.23692607,31.78842134,0.1746875,0,0,0,0,0,5.651893474,6.39128351,2.661775333,0,0,15.488897,0.833489757,30.40608273,0,0,0,0,27.62354637,0,0,0.020138303,0.157580082,1.331288934,-2.881216109,-0.296013276,79.03892743
0,22.74620082,34.74361381,28.83150454,0.492464789,43.52285244,0,0,44.20403491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975401634,11.09790032,0,0.005748492,0.585434416,1.333507582,-3.062686617,-0.262795039,79.65033871
0,23.68126838,39.97474445,31.88184452,0.191109091,0,0,0,0,2.709545799,0,0.646818145,0,1.161305794,0,0,15.10094822,8.591469924,0,0,1.028284945,0.31087566,70.45074702,0,0,0.017684511,0.385250437,1.326466087,-2.496702023,-0.567452522,78.66102037
0,22.3783364,40.66407909,31.56396819,0.246296703,0,0,0,0,0.310268859,2.491848336,0,0,0,0,0,8.62233207,12.77271621,0,0,0,0,0,75.17169199,0.337594831,0.022417206,0.799389963,0.595018715,-3.200802969,-0.083590587,79.66317744
0,22.83946286,41.14799346,32.02222435,0.215414508,0,0,0,0,8.386245076,0,0.897239459,0.564365584,0,0,0,6.39501129,8.842583748,0,0,0,0.267742936,0.083854179,73.97131192,0.591645808,0.022508716,0.442196516,0.595018715,-3.200802969,-0.083590587,79.66317744
0,22.79225393,38.90384109,30.87010685,0.199393939,0,0,0,0,5.795870351,0,0,0,0,0,0,31.4299831,13.83762205,0,0,0,0,0,43.05639928,4.767728143,0.019805019,0.795147114,0.616352284,-3.190852464,-0.086998977,79.66474993
0.107370082,24.06837878,40.19971237,32.16401168,0.083258993,0,0,0,10.27078686,0,0.350444763,1.079261823,0,1.118430701,0,0.398428196,38.86312559,0.797031916,0,0,0,0.031011491,28.92794779,7.751384041,7.456234826,0.019466494,1.696677776,1.311483285,-2.881216109,-0.296013276,79.03892743
0.257278472,23.19581347,36.47566524,29.89145149,0.20244,0,0,0,37.12733815,12.90383974,0,0.675960446,0,0,0,0,15.33017682,3.388464253,0,0,0,11.98019651,0.003558176,18.28588971,0.278880471,0.006655261,0.789107407,1.241727499,-2.338952654,-0.678812212,78.50664952
0,23.22565701,34.69945482,29.01860586,0.328694915,0,0,0,0,0,0.660947738,0.479328874,0,0,0,44.96424146,0,1.455289489,0,4.066566177,0,9.197368355,33.18498238,5.991123838,0,0.01239813,0.185109579,1.324471884,-2.338952654,-0.678812212,78.50664952
0.360360194,23.35075418,37.8177649,30.63272409,0.227635417,0,0,0,0,9.930197131,0,0,0,0,0,0,17.63508413,0.151748158,0,0,0,0,0,69.42273193,0,0.015965769,0.496772068,1.241727499,-2.338952654,-0.678812212,78.50664952
0,23.40751467,41.36632071,32.42513465,0.132,0,0,0,0,0,0,0,0,0.187694011,0,0,11.63838806,11.32130028,0,0,0,0,76.85260494,0,0,0.017715347,0.355139941,1.331288934,-2.881216109,-0.296013276,79.03892743
0,22.42018372,36.68011172,29.59166989,0.331576577,0,1.823489462,0.302356566,0,0,0,1.622373847,4.276222419,0,0,0,30.89940996,0,0,0,2.078685447,7.201913829,46.19010688,0.654141179,3.035996759,0.017490872,0.456915948,1.484799554,-2.873464644,-0.579477496,79.97086885
0,23.29343639,39.49683107,31.41247392,0.169263158,0,0,0,0,0,0,0,0,0,0,0,3.777482665,0.035170722,0,0,0,33.71700667,62.36170583,0,0.10863818,0.017736626,0.413519188,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.27651791,37.6610641,30.51056165,0.211891473,0,0,0,0,13.77739159,0,0,0,0,0,0,48.80038748,9.359703757,0,0,0,0,0.025982466,24.55962027,0,0.01422095,0.84338904,1.241727499,-2.338952654,-0.678812212,78.50664952
0,23.46233426,37.333699,30.44261144,0.387,0,0,0,13.65804051,1.902559496,0,0,0,0,0,0,13.21191475,0,0,0,0,0,71.22748524,0,0,0.012578509,0.509976736,1.241727499,-2.338952654,-0.678812212,78.50664952
0,22.25920499,39.13835161,30.75207459,0.430326829,0,3.228219205,2.493796101,0,2.501324109,0.857762873,3.09990467,0,0.322945246,0,0,2.602611982,8.818865003,0,0,31.09268579,6.234288628,34.45317543,0,4.293511113,0.020012719,0.245724377,1.248486618,-2.24743449,-0.853418163,77.70847169
0,23.02374752,36.44062679,29.806595,0.330529268,0,0,0,0,8.331109889,0,1.201732882,0,7.327781596,0,0,0.188878715,0.247810618,0.395782221,24.36255587,6.124416603,28.84653113,21.96242872,1.011229294,0,0.019199206,0.3400397,1.324471884,-2.338952654,-0.678812212,78.50664952
0.035612118,22.56449262,34.95709971,28.78869311,0.346157623,0,0.056652585,0.426764619,0,0.42397952,0,0.313916504,0.181829523,0.142144353,0,1.216464254,0.702178767,0,0,55.90968177,0.537683209,5.619698994,23.67898012,7.160691811,3.629288602,0.022310559,0.215482094,1.465678301,-2.798881576,-0.593338154,79.76431119
0,23.6367144,40.23633193,31.99667983,0.1338,0,0,0,0,0,1.732835888,0.174425242,0,4.238312593,0,0,9.059126872,10.01085109,0,0,0,0,74.7844537,0,0,0.017794258,0.194322082,1.331288934,-2.881216109,-0.296013276,79.03892743
0.225096427,22.16170298,40.31551321,31.31073995,0.217176471,0,0,0,0.667853939,0,0,1.574650027,0,1.005467216,0.046465972,0,0,5.406441536,0,0,0,0,0,91.29911878,0,0.030933021,0.294065008,1.331288934,-3.047808864,-0.268801306,79.66513423
0,23.64523162,39.00866971,31.39531186,0.196025641,0,0,0,0,0,0,0.022945502,0,7.860523475,0,0,0,16.66892703,0,0,0,0,72.4944076,0,0,0.017766423,0.23156804,1.324471884,-2.338952654,-0.678812212,78.50664952
0,22.29819807,41.15787491,31.77635859,0.30464497,0,0,0,0,2.870310585,0.009985598,0,0,0,0,0,2.209874523,0.14858715,0,0,1.558182789,10.04943123,8.338811609,71.3839723,2.658566066,0.02519999,0.234425498,0.878454088,-3.200802969,-0.083590587,79.66317744
0.065847268,23.02326482,39.49809469,31.314859,0.267591716,0,3.296209995,0,6.615590865,4.568906526,0,0.460488512,0,0,0,0,30.91584003,0.325637211,0,0,0,5.107611193,13.493577,29.38652132,4.252386533,0.01760358,0.777985974,1.379446553,-3.292027369,-0.197237997,79.14622528
0,23.76561646,40.72830061,32.33000871,0.156230769,0,0,0,0,0,0.138242017,0,0,1.940264674,0,0,0.328845326,6.71227579,0,0,0,3.160060671,84.34659916,3.373633905,0,0.048538835,0.735964269,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.51792569,39.56811833,31.53022565,0.179642857,0,0,0,0,0,0,5.562497336,0,0,0,5.062954132,0.923115496,13.89969684,0.820821656,0,0,0,73.73091751,0,0,0.019823122,0.327358627,1.331288934,-2.881216109,-0.296013276,79.03892743
0.190245447,23.13259317,41.46141681,32.3766507,0.194125,0,0,0,14.25994936,0,0,0,0.039184354,0,0,0,31.28805826,0.982605547,0,0,0,0,34.05166438,16.94859444,2.429937438,0.016303193,0.514180065,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.55029963,38.07218299,30.88447882,0.174858974,0,0,0,0,0,0,0.95280999,18.55770484,0,0,13.7680761,0,15.13732714,0,0.384726929,0,0,47.76122067,2.803164026,0,0.021741933,0.191696987,1.331288934,-2.881216109,-0.296013276,79.03892743
0,24.29293515,41.85757767,33.10489723,0.113844828,0,0,0,0,0,0.380370962,1.133140576,0,0.395709798,0,0.217308874,0,0.10059662,0,0,0,0,0.067921885,68.4927437,20.80616453,0.034269163,0.817730763,1.331288934,-2.964512486,-0.282407291,79.35144436
0.359626888,23.74679982,40.9699166,32.43881669,0.144,0,0,0.152577807,0,0,0,3.534517995,0,4.417540412,0,0,0.326941604,10.59874562,0,0,0,0,15.29141865,65.67820963,0,0.036141547,0.253619423,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.30500703,40.38388345,31.87786807,0.1414,0,0,0,0,0,0,0.025621668,0,0.001159791,0,3.162369082,10.3791507,24.05149762,0,0,0,0,37.22296843,22.07509989,3.082181808,0.02094551,0.602387912,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.33722705,39.64250991,31.55962225,0.228529412,0,0,0,0,0,0,3.563238884,0,9.018158326,0,0.243282602,47.83254779,18.73315046,0,0,0,0.828841647,0,0.536011556,19.24480727,0.016348194,0.099749997,1.331288934,-2.881216109,-0.296013276,79.03892743
0,21.95931298,41.25003229,31.69187058,0.220285714,0,0,0,0,0,0,13.33929955,0,5.695243344,0,3.387343656,0,0,0,0,0,0,0,77.57811345,0,0.023948239,0.599547581,1.331288934,-3.047808864,-0.268801306,79.66513423
0.35396206,23.86963797,40.12313165,32.06967152,0.146883721,0,0,0,6.41789602,0,0,5.567522959,0,0,0,2.025498908,7.201610111,0.463587893,0,0,0,2.345356397,30.88356406,15.58405997,29.51091136,0.028471611,0.360903538,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.34919361,40.95873915,32.19964403,0.1455,0,0,0,0,0,0,14.51212173,0.712000247,6.449854508,0,0,0.167757611,0,0,0,0,0,23.15911263,20.91925052,34.07988012,0.021033486,0.351276684,1.331288934,-2.881216109,-0.296013276,79.03892743
0.078521553,22.09171782,36.74839076,29.46228353,0.52543609,1.097518299,0,0.254150279,1.391563177,40.18820068,3.1897752,1.448348962,0,0.912878237,0,4.554941979,0.276161666,1.893937095,0,0,11.21273283,15.26932547,2.786560407,3.543681654,10.83838244,0.016293275,0.159619441,1.038076909,-3.157186236,-0.122549373,79.91759461
0.071612925,24.61002927,38.17814404,31.41777802,0.04263125,0,0,0.296142599,12.03118391,0.279574766,0.057140959,0,0,0,0,9.468652103,7.044200858,9.276344861,30.37173591,30.55484372,0,0,0,0,0,0.023335065,0.227353025,1.230806438,-2.881216109,-0.296013276,79.03892743
0.510354785,22.79370754,39.63245728,31.27989936,0.297707547,0,0,0.232426837,0,1.835095353,5.101831892,6.74279055,0,12.68925231,0.024234268,7.161575633,0,54.47646768,0,0,0,0.336682695,0.002474629,3.359328766,8.037839397,0.028642596,0.191909201,1.331288934,-2.982586229,-0.279455049,79.41940433
0,22.37656506,38.83871287,30.66970539,0.402293388,0,0,0,0,0.384709158,4.324507161,0,1.17413422,10.55925634,52.21660489,4.255582247,0.459036134,4.343251023,0,0.123822188,1.055964093,2.725369538,1.076109065,9.502257536,7.802171176,0.022645526,0.308065585,1.331288934,-3.047808864,-0.268801306,79.66513423
0.094469719,22.98024276,40.63620097,31.85870089,0.22770339,0,0,1.681267405,2.9470247,0,0,15.17350241,0,1.391650612,0,0,47.23822723,5.223423241,0.010273952,4.61801744,0,0,16.18606557,0,4.700167376,0.017334674,0.657825966,1.241727499,-2.338952654,-0.678812212,78.50664952
0,23.68113526,40.92201475,32.35733326,0.1062,0,0,0,16.62424425,0,0,0.269862696,4.233127202,0,0,0,0,0,0,0,0,0,74.64984537,4.222920486,0,0.027422317,2.574513199,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.46030791,37.97944962,30.80514703,0.225712766,0,0,0,0,0,0,2.152236077,50.35212592,1.196135015,0,0.346214633,0,2.411790166,0,0,0,0,42.38174248,0,0,0.021090965,0.240578937,1.324471884,-2.338952654,-0.678812212,78.50664952
0.219876448,23.51148497,40.23343984,31.89102873,0.26852,0,0,0,0,2.478173269,0,0.025319201,0,0,0,0,2.185533871,2.374840019,0,0,0,1.229506467,18.98478039,72.53639706,0.18544972,0.025416384,0.617215082,1.015474409,-2.87806547,-0.194139279,79.71517268
0.105254988,24.26758705,37.70022937,30.97428317,0.240983607,0,0,0,1.973952287,16.5760344,0,1.848150668,0,9.662688858,0,0,5.148707525,13.64292511,0,0,0.141193019,0,0,32.42679757,17.29942681,0.02174191,1.087308914,1.230806438,-2.544069687,-0.308544321,79.76910463
0.321342466,23.10797059,35.13791248,29.17925295,0.397520548,11.2584508,0,0,0,22.83657364,0,0,0,1.852763701,0,0,14.77106237,0.139839607,0,0,0.068654861,5.582934972,22.70367333,0,0,0.013445383,0.475081205,1.195889433,-2.211337339,-0.922287303,77.39604391
0.096107443,22.99373945,38.41579264,30.76550688,0.360246291,2.152787933,0,0,1.355572308,11.71575151,1.887871077,0.405608841,0.551840717,0.781192636,0,0.231122942,2.135586563,6.587967907,0,0,2.160880707,2.939515939,2.328119239,31.13708825,33.50646036,0.018011852,0.275183136,0.904052724,-3.200802969,-0.083590587,79.66317744
0,24.20678581,38.80741726,31.55529426,0.113,0,0,0,0,1.541523331,0,1.495400291,0,1.240215916,0,0,0,16.76983858,0,0,0,0,13.53714952,61.68743817,0,0.022283006,0.183533471,1.230806438,-2.881216109,-0.296013276,79.03892743
0.192591292,23.9705951,39.65786724,31.83568303,0.191763889,0,0,0,0,0.016429717,1.685873177,3.398349988,1.514899514,1.293614532,0,3.276173153,2.064598055,28.35749741,5.699390434,0,0,0,0,44.90748921,0,0.023787291,0.384258713,1.230806438,-2.544069687,-0.308544321,79.76910463
0.29612198,24.10936301,41.36768527,32.73428443,0.126333333,0,0,0,0,0,0,3.245314967,0,0.558457726,0,0,0,13.50594757,0,0,0,0,0,82.69027974,0,0.018959153,0.405462537,1.237042432,-2.572055197,-0.306336376,79.7633164
0,24.23450542,42.18540236,33.2169357,0.114368421,0,0,0,0,0,1.629413945,0,0,3.034747607,0,0,0,0,4.957133693,0,0,0,0,90.37870475,0,0.014908059,0.218379851,1.316888843,-2.968271099,-0.275076519,79.68152692
0.294881015,24.24162628,42.2995355,33.27462737,0.119,0,0,0,0,0,0,0,0,2.713753689,0,0,0,0,0,0,1.577702607,0,0.026418972,95.68212473,0,0.019639439,0.73092289,1.331288934,-3.047808864,-0.268801306,79.66513423
0.250236391,24.06352683,41.2814961,32.64920007,0.157344828,0,0,0,0,0,0,0,0,0,0,0,3.791771492,11.76324665,0.476232619,0,0,0,0,83.96875213,0,0.016527029,0.486078481,1.278741921,-2.769883801,-0.290728487,79.72246778
0,24.1560909,42.30029077,33.19952071,0.159,0,0,0,0,0,0,0,0,0,0,0,4.429943371,0.361900992,33.63870954,0,0,0,0,61.56945244,0,0.020424963,0.816672625,1.331288934,-3.047808864,-0.268801306,79.66513423
0.150275208,24.09204686,41.59052132,32.88933542,0.145166667,0,0,0,2.986834131,0,0,0.004463867,0,9.764217792,0,0,1.822304375,25.4134505,8.650529945,7.343453595,0,0,15.94875746,27.74426081,0.321720667,0.021009179,1.136473397,1.281159577,-2.781946521,-0.289776786,79.71998256
0,24.12405918,42.26125713,33.21065171,0.14759375,0,0,0,0,0,0,1.939779549,0,0,0,0,5.646150017,18.70293774,1.795649763,0,0,0,2.509514405,69.40596593,0,0.016652025,1.345614229,1.331288934,-3.047808864,-0.268801306,79.66513423
0.147735366,24.03713506,42.18474206,33.18078882,0.131875,0,0,0.41520063,13.22785463,0,0,1.839961437,0,0,0,0,5.112168071,0.826285922,5.727165302,0,0,0,0,72.85122767,0,0.015004241,2.106825204,1.331288934,-3.047808864,-0.268801306,79.66513423
0.171368644,24.06330102,41.79992917,33.01378552,0.178881356,0,0,0,0.577703051,0,19.46924101,0,0,0,0.10011577,0,12.46380554,4.533431373,2.494876454,0.470257037,0,0,0,58.92274333,0.967378697,0.026156149,0.804498243,1.331288934,-3.047808864,-0.268801306,79.66513423
0.292203454,24.18954408,38.92553856,31.60411384,0.11588,0,0,0,0,0.352440398,0,0.948071329,0,0,0,0,0,15.55563793,0,0,0,0,0.294923134,80.27529242,0,0.023768156,0.301672208,1.230806438,-2.854244395,-0.297015759,79.09713429
0.18744175,24.34418152,41.07700378,32.77817465,0.297521021,0,0,0,0.70391067,0,10.22527566,1.728856337,0,0,8.494320097,0.083287838,1.176147318,2.990193996,56.43851062,0.890902483,0,1.296554631,2.011724707,13.90752397,0.05278748,0.01849986,0.393036361,1.316074665,-2.963852334,-0.275425142,79.68244308
0.494664181,24.11983873,40.27587339,32.25002037,0.116294118,0,0,0,0,0,0,3.883902199,2.432056397,0,0,0,0,1.756214384,0,0,0,0,60.96465429,12.94536612,18.01779317,0.016351996,0.805637084,1.230806438,-2.881216109,-0.296013276,79.03892743
0,24.05003668,39.53802925,31.81776949,0.145133333,0,0,0,0,0,0,5.737234159,0,0,0,22.15472963,0,5.629681999,0,0,0,0,2.949114745,56.32151083,0,0.022453582,0.297987118,1.230806438,-2.544069687,-0.308544321,79.76910463
0,24.13108532,41.49502083,32.81622871,0.118833333,0,0,0,0,0,0,1.616988284,0,0.13652559,0,0,0,33.36467298,0.051300769,0,0,0,0.591624322,64.23889812,0,0.024076547,0.330864116,1.230806438,-2.572165223,-0.307500067,79.70803489
